T1,T2,T3,T4,T2-T1,T4-T3,MPD_S,ptp,quic
1641992749.796897548s,1641992749.847191649s,1641992749.847213270s,1641992749.797619495s,0.050294s,-0.049594s,0.000350s,0.049944,0.052679544
1641992749.797619495s,1641992749.847954239s,1641992749.847976946s,1641992749.798375888s,0.050335s,-0.049601s,0.000367s,0.049968,0.052668677
1641992749.798375888s,1641992749.848689066s,1641992749.848711325s,1641992749.799116625s,0.050313s,-0.049595s,0.000359s,0.049954,0.052666517
1641992749.799116625s,1641992749.849412718s,1641992749.849435515s,1641992749.799833044s,0.050296s,-0.049603s,0.000347s,0.049949,0.052667162
1641992749.799833044s,1641992749.850138753s,1641992749.850160101s,1641992749.800562072s,0.050306s,-0.049598s,0.000354s,0.049952,0.052666957
1641992749.800562072s,1641992749.850788987s,1641992749.850811608s,1641992749.801206393s,0.050227s,-0.049605s,0.000311s,0.049916,0.052667215
1641992749.801206393s,1641992749.851518900s,1641992749.851543796s,1641992749.801931621s,0.050313s,-0.049612s,0.000350s,0.049962,0.052666927
1641992749.801931621s,1641992749.852234457s,1641992749.852254518s,1641992749.802632601s,0.050303s,-0.049622s,0.000340s,0.049962,0.052667137
1641992749.802632601s,1641992749.852942054s,1641992749.852991890s,1641992749.803387977s,0.050309s,-0.049604s,0.000353s,0.049957,0.05266725
1641992749.803387977s,1641992749.853710112s,1641992749.853712120s,1641992749.804112273s,0.050322s,-0.049600s,0.000361s,0.049961,0.052667664
1641992749.804112273s,1641992749.854413319s,1641992749.854457342s,1641992749.806082865s,0.050301s,-0.048374s,0.000963s,0.049338,0.052667564
1641992749.806082865s,1641992749.856403142s,1641992749.856422750s,1641992749.806795790s,0.050320s,-0.049627s,0.000347s,0.049973,0.052667874
1641992749.806795790s,1641992749.857101728s,1641992749.857120846s,1641992749.807517990s,0.050306s,-0.049603s,0.000352s,0.049954,0.05266798
1641992749.807517990s,1641992749.857832101s,1641992749.857852243s,1641992749.808245432s,0.050314s,-0.049607s,0.000354s,0.04996,0.052668346
1641992749.808245432s,1641992749.858555892s,1641992749.858578282s,1641992749.808947239s,0.050310s,-0.049631s,0.000340s,0.049971,0.052668107
1641992749.808947239s,1641992749.859250709s,1641992749.859271940s,1641992749.809662795s,0.050303s,-0.049609s,0.000347s,0.049956,0.052668376
1641992749.809662795s,1641992749.859963569s,1641992749.859984576s,1641992749.810391146s,0.050301s,-0.049593s,0.000354s,0.049947,0.052668856
1641992749.810391146s,1641992749.860696116s,1641992749.860719054s,1641992749.811106725s,0.050305s,-0.049612s,0.000346s,0.049959,0.05266965
1641992749.811106725s,1641992749.861422891s,1641992749.861445771s,1641992749.811822852s,0.050316s,-0.049623s,0.000347s,0.049969,0.052670447
1641992749.811822852s,1641992749.862116964s,1641992749.862138167s,1641992749.812538869s,0.050294s,-0.049599s,0.000347s,0.049947,0.052667856
1641992749.812538869s,1641992749.862867566s,1641992749.862869577s,1641992749.813278359s,0.050329s,-0.049591s,0.000369s,0.04996,0.052673471
1641992749.813278359s,1641992749.863581642s,1641992749.863600842s,1641992749.813970943s,0.050303s,-0.049630s,0.000337s,0.049966,0.052672
1641992749.813970943s,1641992749.864268938s,1641992749.864301337s,1641992749.817931674s,0.050298s,-0.046370s,0.001964s,0.048334,0.052671913
1641992749.817931674s,1641992749.868244082s,1641992749.868263953s,1641992749.818677097s,0.050313s,-0.049587s,0.000363s,0.04995,0.052671973
1641992749.818677097s,1641992749.868999454s,1641992749.869034064s,1641992749.819430449s,0.050322s,-0.049604s,0.000359s,0.049963,0.052684135
1641992749.819430449s,1641992749.869759024s,1641992749.869778288s,1641992749.820182979s,0.050329s,-0.049595s,0.000367s,0.049962,0.052684121
1641992749.820182979s,1641992749.870488359s,1641992749.870529725s,1641992749.820966460s,0.050305s,-0.049563s,0.000371s,0.049934,0.052683859
1641992749.820966460s,1641992749.871270204s,1641992749.871290340s,1641992749.821692825s,0.050304s,-0.049598s,0.000353s,0.049951,0.052683789
1641992749.821692825s,1641992749.872006382s,1641992749.872027488s,1641992749.822403672s,0.050313s,-0.049624s,0.000345s,0.049969,0.052681876
1641992749.822403672s,1641992749.872718059s,1641992749.872738712s,1641992749.823133672s,0.050314s,-0.049605s,0.000355s,0.04996,0.052681512
1641992749.823133672s,1641992749.873439272s,1641992749.873459765s,1641992749.823867574s,0.050306s,-0.049592s,0.000357s,0.049949,0.052679034
1641992749.823867574s,1641992749.874163703s,1641992749.874183127s,1641992749.824585462s,0.050296s,-0.049598s,0.000349s,0.049947,0.052679298
1641992749.824585462s,1641992749.874881942s,1641992749.874900474s,1641992749.826507213s,0.050297s,-0.048393s,0.000952s,0.049345,0.052677657
1641992749.826507213s,1641992749.876810776s,1641992749.876844491s,1641992749.827252206s,0.050303s,-0.049592s,0.000356s,0.049948,0.052677364
1641992749.827252206s,1641992749.877467915s,1641992749.877488678s,1641992749.827965912s,0.050216s,-0.049523s,0.000347s,0.049869,0.052677354
1641992749.827965912s,1641992749.878252452s,1641992749.878294002s,1641992749.828693353s,0.050287s,-0.049601s,0.000343s,0.049944,0.052677033
1641992749.828693353s,1641992749.878979578s,1641992749.879020403s,1641992749.829428817s,0.050286s,-0.049592s,0.000347s,0.049939,0.052676794
1641992749.829428817s,1641992749.879727104s,1641992749.879740484s,1641992749.830160044s,0.050298s,-0.049580s,0.000359s,0.049939,0.052677183
1641992749.830160044s,1641992749.880484749s,1641992749.880512899s,1641992749.830896003s,0.050325s,-0.049617s,0.000354s,0.049971,0.052677508
1641992749.830896003s,1641992749.881196276s,1641992749.881219125s,1641992749.831609651s,0.050300s,-0.049609s,0.000345s,0.049955,0.052677667
1641992749.831609651s,1641992749.881909523s,1641992749.881931460s,1641992749.832329668s,0.050300s,-0.049602s,0.000349s,0.049951,0.052677618
1641992749.832329668s,1641992749.882628440s,1641992749.882664809s,1641992749.833083892s,0.050299s,-0.049581s,0.000359s,0.04994,0.052677788
1641992749.833083892s,1641992749.883400176s,1641992749.883420826s,1641992749.834072847s,0.050316s,-0.049348s,0.000484s,0.049832,0.052677513
1641992749.834072847s,1641992749.884343087s,1641992749.884374077s,1641992749.834787526s,0.050270s,-0.049587s,0.000342s,0.049928,0.052677779
1641992749.834787526s,1641992749.885103733s,1641992749.885124599s,1641992749.835522316s,0.050316s,-0.049602s,0.000357s,0.049959,0.052677591
1641992749.835522316s,1641992749.885822788s,1641992749.885845444s,1641992749.836266663s,0.050300s,-0.049579s,0.000361s,0.04994,0.052677319
1641992749.836266663s,1641992749.886599581s,1641992749.886621809s,1641992749.837030352s,0.050333s,-0.049591s,0.000371s,0.049962,0.052677134
1641992749.837030352s,1641992749.887334662s,1641992749.887355097s,1641992749.837755101s,0.050304s,-0.049600s,0.000352s,0.049952,0.052677609
1641992749.837755101s,1641992749.888067814s,1641992749.888093472s,1641992749.838498426s,0.050313s,-0.049595s,0.000359s,0.049954,0.052677729
1641992749.838498426s,1641992749.888817332s,1641992749.888838395s,1641992749.839261566s,0.050319s,-0.049577s,0.000371s,0.049948,0.052677781
1641992749.839261566s,1641992749.889597681s,1641992749.889621033s,1641992749.842046924s,0.050336s,-0.047574s,0.001381s,0.048955,0.052677905
1641992749.842046924s,1641992749.892391368s,1641992749.892394988s,1641992749.842809570s,0.050344s,-0.049585s,0.000380s,0.049965,0.05267812
1641992749.842809570s,1641992749.893124647s,1641992749.893143593s,1641992749.843514203s,0.050315s,-0.049629s,0.000343s,0.049972,0.052678161
1641992749.843514203s,1641992749.893850711s,1641992749.893871579s,1641992749.844302304s,0.050337s,-0.049569s,0.000384s,0.049953,0.052677914
1641992749.844302304s,1641992749.894610776s,1641992749.894632518s,1641992749.845090665s,0.050308s,-0.049542s,0.000383s,0.049925,0.052677922
1641992749.845090665s,1641992749.895417239s,1641992749.895433972s,1641992749.845837418s,0.050327s,-0.049597s,0.000365s,0.049962,0.052678051
1641992749.845837418s,1641992749.896158917s,1641992749.896182068s,1641992749.846589794s,0.050322s,-0.049592s,0.000365s,0.049957,0.052678539
1641992749.846589794s,1641992749.896889776s,1641992749.896912469s,1641992749.847314972s,0.050300s,-0.049598s,0.000351s,0.049949,0.052678775
1641992749.847314972s,1641992749.897622533s,1641992749.897654715s,1641992749.848086635s,0.050308s,-0.049568s,0.000370s,0.049938,0.052679434
1641992749.848086635s,1641992749.898390446s,1641992749.898412119s,1641992749.848809022s,0.050304s,-0.049603s,0.000350s,0.049954,0.052680087
1641992749.848809022s,1641992749.899108741s,1641992749.899131208s,1641992749.849503360s,0.050300s,-0.049628s,0.000336s,0.049964,0.052680803
1641992749.849503360s,1641992749.899809072s,1641992749.899830251s,1641992749.854039248s,0.050306s,-0.045791s,0.002257s,0.048048,0.052681481
1641992749.854039248s,1641992749.904360639s,1641992749.904381508s,1641992749.854779938s,0.050321s,-0.049602s,0.000360s,0.049961,0.052681177
1641992749.854779938s,1641992749.905086705s,1641992749.905101210s,1641992749.855481421s,0.050307s,-0.049620s,0.000343s,0.049963,0.052690316
1641992749.855481421s,1641992749.905785002s,1641992749.905807172s,1641992749.856165451s,0.050304s,-0.049642s,0.000331s,0.049973,0.052690011
1641992749.856165451s,1641992749.906495381s,1641992749.906524582s,1641992749.856900781s,0.050330s,-0.049624s,0.000353s,0.049977,0.052689838
1641992749.856900781s,1641992749.907190050s,1641992749.907211800s,1641992749.857578682s,0.050289s,-0.049633s,0.000328s,0.049961,0.0526896
1641992749.857578682s,1641992749.907872868s,1641992749.907896262s,1641992749.858298602s,0.050294s,-0.049598s,0.000348s,0.049946,0.052689835
1641992749.858298602s,1641992749.908609941s,1641992749.908630681s,1641992749.859012500s,0.050311s,-0.049618s,0.000347s,0.049965,0.052689665
1641992749.859012500s,1641992749.909322399s,1641992749.909339517s,1641992749.859724878s,0.050310s,-0.049615s,0.000348s,0.049962,0.052689953
1641992749.859724878s,1641992749.909978559s,1641992749.910003198s,1641992749.860377982s,0.050254s,-0.049625s,0.000314s,0.04994,0.052690293
1641992749.860377982s,1641992749.910697321s,1641992749.910718656s,1641992749.861100080s,0.050319s,-0.049618s,0.000350s,0.049969,0.0526906
1641992749.861100080s,1641992749.911362413s,1641992749.911413188s,1641992749.861794868s,0.050262s,-0.049618s,0.000322s,0.04994,0.052690861
1641992749.861794868s,1641992749.912089225s,1641992749.912111378s,1641992749.862494280s,0.050294s,-0.049617s,0.000339s,0.049956,0.05269136
1641992749.862494280s,1641992749.912750941s,1641992749.912770911s,1641992749.863154767s,0.050257s,-0.049616s,0.000320s,0.049937,0.052691941
1641992749.863154767s,1641992749.913469114s,1641992749.913491959s,1641992749.863879469s,0.050314s,-0.049613s,0.000351s,0.049963,0.052692369
1641992749.863879469s,1641992749.914150932s,1641992749.914178340s,1641992749.864563743s,0.050272s,-0.049615s,0.000328s,0.049943,0.052692796
1641992749.864563743s,1641992749.914874418s,1641992749.914896920s,1641992749.865285234s,0.050311s,-0.049612s,0.000349s,0.049961,0.052692968
1641992749.865285234s,1641992749.915591265s,1641992749.915613176s,1641992749.865996562s,0.050306s,-0.049617s,0.000345s,0.049961,0.052693288
1641992749.865996562s,1641992749.916290241s,1641992749.916310143s,1641992749.866712209s,0.050294s,-0.049598s,0.000348s,0.049946,0.052693225
1641992749.866712209s,1641992749.917043149s,1641992749.917045103s,1641992749.867419980s,0.050331s,-0.049625s,0.000353s,0.049978,0.052693358
1641992749.867419980s,1641992749.917727218s,1641992749.917747774s,1641992749.868125402s,0.050307s,-0.049622s,0.000342s,0.049965,0.052693205
1641992749.868125402s,1641992749.918311252s,1641992749.918332187s,1641992749.868756911s,0.050186s,-0.049575s,0.000305s,0.049881,0.052693378
1641992749.868756911s,1641992749.919064514s,1641992749.919104241s,1641992749.869506660s,0.050308s,-0.049598s,0.000355s,0.049953,0.052693275
1641992749.869506660s,1641992749.919818277s,1641992749.919837757s,1641992749.870217138s,0.050312s,-0.049621s,0.000345s,0.049966,0.052693192
1641992749.870217138s,1641992749.920525320s,1641992749.920548231s,1641992749.870933181s,0.050308s,-0.049615s,0.000347s,0.049962,0.052693501
1641992749.870933181s,1641992749.921231207s,1641992749.921259574s,1641992749.871632573s,0.050298s,-0.049627s,0.000335s,0.049963,0.052693765
1641992749.871632573s,1641992749.921932391s,1641992749.921953956s,1641992749.872314218s,0.050300s,-0.049640s,0.000330s,0.04997,0.052694
1641992749.872314218s,1641992749.922616643s,1641992749.922639653s,1641992749.873116858s,0.050303s,-0.049523s,0.000390s,0.049913,0.052694052
1641992749.873116858s,1641992749.923419850s,1641992749.923444869s,1641992749.873861712s,0.050303s,-0.049583s,0.000360s,0.049943,0.052694278
1641992749.873861712s,1641992749.924165226s,1641992749.924186376s,1641992749.874569767s,0.050303s,-0.049617s,0.000343s,0.04996,0.052694474
1641992749.874569767s,1641992749.924892804s,1641992749.924912452s,1641992749.878048591s,0.050323s,-0.046864s,0.001730s,0.048594,0.052695674
1641992749.878048591s,1641992749.928376266s,1641992749.928396784s,1641992749.878795594s,0.050328s,-0.049601s,0.000363s,0.049964,0.052695856
1641992749.878795594s,1641992749.929107199s,1641992749.929131815s,1641992749.879530235s,0.050312s,-0.049602s,0.000355s,0.049957,0.052694741
1641992749.879530235s,1641992749.929847897s,1641992749.929869816s,1641992749.880236858s,0.050318s,-0.049633s,0.000342s,0.049975,0.052694644
1641992749.880236858s,1641992749.930543688s,1641992749.930569483s,1641992749.880963832s,0.050307s,-0.049606s,0.000351s,0.049956,0.052694664
1641992749.880963832s,1641992749.931280590s,1641992749.931303268s,1641992749.881733217s,0.050317s,-0.049570s,0.000373s,0.049943,0.052694185
1641992749.881733217s,1641992749.932032624s,1641992749.932055739s,1641992749.882454679s,0.050299s,-0.049601s,0.000349s,0.04995,0.052693432
1641992749.882454679s,1641992749.932770003s,1641992749.932791565s,1641992749.883214677s,0.050315s,-0.049577s,0.000369s,0.049946,0.052695425
1641992749.883214677s,1641992749.933527429s,1641992749.933545765s,1641992749.883938795s,0.050313s,-0.049607s,0.000353s,0.04996,0.052696168
1641992749.883938795s,1641992749.934251070s,1641992749.934272745s,1641992749.884687854s,0.050312s,-0.049585s,0.000364s,0.049949,0.052695764
1641992749.884687854s,1641992749.935012893s,1641992749.935032540s,1641992749.885423340s,0.050325s,-0.049609s,0.000358s,0.049967,0.052695522
1641992749.885423340s,1641992749.935730737s,1641992749.935750092s,1641992749.889897394s,0.050307s,-0.045853s,0.002227s,0.04808,0.052692758
1641992749.889897394s,1641992749.940207606s,1641992749.940227569s,1641992749.890597381s,0.050310s,-0.049630s,0.000340s,0.04997,0.052693314
1641992749.890597381s,1641992749.940913885s,1641992749.940934814s,1641992749.891310683s,0.050317s,-0.049624s,0.000346s,0.04997,0.052693669
1641992749.891310683s,1641992749.941636376s,1641992749.941651677s,1641992749.892005660s,0.050326s,-0.049646s,0.000340s,0.049986,0.052693954
1641992749.892005660s,1641992749.942315161s,1641992749.942348427s,1641992749.892713189s,0.050309s,-0.049635s,0.000337s,0.049972,0.052694385
1641992749.892713189s,1641992749.943006271s,1641992749.943026240s,1641992749.893411999s,0.050293s,-0.049614s,0.000340s,0.049954,0.052694765
1641992749.893411999s,1641992749.943719339s,1641992749.943741584s,1641992749.894102890s,0.050307s,-0.049639s,0.000334s,0.049973,0.052694648
1641992749.894102890s,1641992749.944393059s,1641992749.944410916s,1641992749.894778900s,0.050290s,-0.049632s,0.000329s,0.049961,0.052694389
1641992749.894778900s,1641992749.945067608s,1641992749.945088094s,1641992749.895450648s,0.050289s,-0.049638s,0.000326s,0.049963,0.052694882
1641992749.895450648s,1641992749.945738567s,1641992749.945761650s,1641992749.896120964s,0.050288s,-0.049641s,0.000324s,0.049964,0.052695232
1641992749.896120964s,1641992749.946443013s,1641992749.946542981s,1641992749.896904333s,0.050322s,-0.049639s,0.000342s,0.04998,0.05269556
1641992749.896904333s,1641992749.947203987s,1641992749.947224937s,1641992749.897592684s,0.050300s,-0.049632s,0.000334s,0.049966,0.05269561
1641992749.897592684s,1641992749.947879965s,1641992749.947900787s,1641992749.898377288s,0.050287s,-0.049524s,0.000382s,0.049905,0.052695847
1641992749.898377288s,1641992749.948682272s,1641992749.948701844s,1641992749.899590576s,0.050305s,-0.049111s,0.000597s,0.049708,0.052696008
1641992749.899590576s,1641992749.949880785s,1641992749.949900708s,1641992749.900288753s,0.050290s,-0.049612s,0.000339s,0.049951,0.052695925
1641992749.900288753s,1641992749.950580380s,1641992749.950601993s,1641992749.900988673s,0.050292s,-0.049613s,0.000339s,0.049953,0.052696422
1641992749.900988673s,1641992749.951286583s,1641992749.951308635s,1641992749.901686481s,0.050298s,-0.049622s,0.000338s,0.04996,0.052696609
1641992749.901686481s,1641992749.951995746s,1641992749.952007847s,1641992749.902367275s,0.050309s,-0.049640s,0.000335s,0.049975,0.052697226
1641992749.902367275s,1641992749.952690238s,1641992749.952692443s,1641992749.903057211s,0.050323s,-0.049635s,0.000344s,0.049979,0.052697619
1641992749.903057211s,1641992749.953345637s,1641992749.953365762s,1641992749.903738902s,0.050288s,-0.049627s,0.000331s,0.049958,0.052697749
1641992749.903738902s,1641992749.954048887s,1641992749.954078992s,1641992749.904459650s,0.050310s,-0.049619s,0.000345s,0.049965,0.052698092
1641992749.904459650s,1641992749.954820075s,1641992749.954840912s,1641992749.905297903s,0.050360s,-0.049543s,0.000409s,0.049952,0.05269779
1641992749.905297903s,1641992749.955616473s,1641992749.955618768s,1641992749.905999760s,0.050318s,-0.049619s,0.000350s,0.049969,0.052697906
1641992749.905999760s,1641992749.956308214s,1641992749.956344044s,1641992749.906731740s,0.050308s,-0.049612s,0.000348s,0.04996,0.052697913
1641992749.906731740s,1641992749.957044798s,1641992749.957068488s,1641992749.907477950s,0.050313s,-0.049591s,0.000361s,0.049952,0.052697775
1641992749.907477950s,1641992749.957797056s,1641992749.957819216s,1641992749.908233801s,0.050319s,-0.049585s,0.000367s,0.049952,0.05269728
1641992749.908233801s,1641992749.958437255s,1641992749.958438723s,1641992749.908886760s,0.050203s,-0.049552s,0.000326s,0.049878,0.052697469
1641992749.908886760s,1641992749.959209494s,1641992749.959230754s,1641992749.909603088s,0.050323s,-0.049628s,0.000348s,0.049975,0.052697365
1641992749.909603088s,1641992749.959915445s,1641992749.959918274s,1641992749.914059722s,0.050312s,-0.045859s,0.002227s,0.048085,0.052697476
1641992749.914059722s,1641992749.964372491s,1641992749.964395361s,1641992749.914840130s,0.050313s,-0.049555s,0.000379s,0.049934,0.052697499
1641992749.914840130s,1641992749.965166217s,1641992749.965186714s,1641992749.915559429s,0.050326s,-0.049627s,0.000350s,0.049977,0.052697466
1641992749.915559429s,1641992749.965867373s,1641992749.965888829s,1641992749.916298217s,0.050308s,-0.049591s,0.000359s,0.049949,0.052697504
1641992749.916298217s,1641992749.966604674s,1641992749.966626298s,1641992749.917033592s,0.050307s,-0.049593s,0.000357s,0.04995,0.052698134
1641992749.917033592s,1641992749.967375872s,1641992749.967397908s,1641992749.917813762s,0.050342s,-0.049584s,0.000379s,0.049963,0.052698744
1641992749.917813762s,1641992749.968142919s,1641992749.968162170s,1641992749.918563875s,0.050329s,-0.049598s,0.000365s,0.049964,0.052698725
1641992749.918563875s,1641992749.968963493s,1641992749.968995379s,1641992749.919401463s,0.050400s,-0.049594s,0.000403s,0.049997,0.052699146
1641992749.919401463s,1641992749.969712495s,1641992749.969734328s,1641992749.920128528s,0.050311s,-0.049606s,0.000353s,0.049958,0.052699457
1641992749.920128528s,1641992749.970436794s,1641992749.970458980s,1641992749.924790215s,0.050308s,-0.045669s,0.002320s,0.047989,0.05269924
1641992749.924790215s,1641992749.975119167s,1641992749.975151660s,1641992749.925578335s,0.050329s,-0.049573s,0.000378s,0.049951,0.052696589
1641992749.925578335s,1641992749.975899316s,1641992749.975925524s,1641992749.926343898s,0.050321s,-0.049582s,0.000370s,0.049951,0.052696402
1641992749.926343898s,1641992749.976657064s,1641992749.976678817s,1641992749.927059648s,0.050313s,-0.049619s,0.000347s,0.049966,0.052696284
1641992749.927059648s,1641992749.977367536s,1641992749.977387449s,1641992749.927768085s,0.050308s,-0.049619s,0.000344s,0.049964,0.052696504
1641992749.927768085s,1641992749.978068857s,1641992749.978115194s,1641992749.928490690s,0.050301s,-0.049624s,0.000338s,0.049963,0.052696646
1641992749.928490690s,1641992749.978788951s,1641992749.978818378s,1641992749.929176398s,0.050298s,-0.049642s,0.000328s,0.04997,0.052696663
1641992749.929176398s,1641992749.979485672s,1641992749.979554748s,1641992749.929925362s,0.050309s,-0.049629s,0.000340s,0.049969,0.052696783
1641992749.929925362s,1641992749.980246992s,1641992749.980265532s,1641992749.930645396s,0.050322s,-0.049620s,0.000351s,0.049971,0.05269589
1641992749.930645396s,1641992749.980981578s,1641992749.980997788s,1641992749.931644038s,0.050336s,-0.049354s,0.000491s,0.049845,0.052696217
1641992749.931644038s,1641992749.981906785s,1641992749.981923102s,1641992749.932332723s,0.050263s,-0.049590s,0.000336s,0.049927,0.052696294
1641992749.932332723s,1641992749.982639235s,1641992749.982689574s,1641992749.933058788s,0.050307s,-0.049631s,0.000338s,0.049969,0.052695991
1641992749.933058788s,1641992749.983343947s,1641992749.983365710s,1641992749.933770261s,0.050285s,-0.049596s,0.000345s,0.04994,0.052696357
1641992749.933770261s,1641992749.984074288s,1641992749.984097925s,1641992749.934490232s,0.050304s,-0.049608s,0.000348s,0.049956,0.052695917
1641992749.934490232s,1641992749.984810001s,1641992749.984834644s,1641992749.935219033s,0.050320s,-0.049616s,0.000352s,0.049968,0.052700973
1641992749.935219033s,1641992749.985517872s,1641992749.985567042s,1641992749.935962456s,0.050299s,-0.049605s,0.000347s,0.049952,0.052703091
1641992749.935962456s,1641992749.986262435s,1641992749.986283120s,1641992749.936673937s,0.050300s,-0.049609s,0.000345s,0.049955,0.052702887
1641992749.936673937s,1641992749.986966446s,1641992749.986989397s,1641992749.937358392s,0.050292s,-0.049631s,0.000331s,0.049962,0.052702538
1641992749.937358392s,1641992749.987676162s,1641992749.987694306s,1641992749.938100844s,0.050318s,-0.049593s,0.000362s,0.049956,0.052701962
1641992749.938100844s,1641992749.988386037s,1641992749.988407799s,1641992749.938811307s,0.050285s,-0.049597s,0.000344s,0.049941,0.052701698
1641992749.938811307s,1641992749.989128669s,1641992749.989150615s,1641992749.939547559s,0.050317s,-0.049603s,0.000357s,0.04996,0.052703418
1641992749.939547559s,1641992749.989834407s,1641992749.989856312s,1641992749.940260954s,0.050287s,-0.049595s,0.000346s,0.049941,0.052703166
1641992749.940260954s,1641992749.990583477s,1641992749.990600791s,1641992749.940991607s,0.050323s,-0.049609s,0.000357s,0.049966,0.052702476
1641992749.940991607s,1641992749.991300694s,1641992749.991321358s,1641992749.941717260s,0.050309s,-0.049604s,0.000352s,0.049957,0.052701934
1641992749.941717260s,1641992749.992037251s,1641992749.992056352s,1641992749.942438983s,0.050320s,-0.049617s,0.000351s,0.049969,0.052702152
1641992749.942438983s,1641992749.992735240s,1641992749.992756540s,1641992749.943147477s,0.050296s,-0.049609s,0.000343s,0.049953,0.052702915
1641992749.943147477s,1641992749.993449755s,1641992749.993469819s,1641992749.943859210s,0.050302s,-0.049611s,0.000346s,0.049956,0.052703517
1641992749.943859210s,1641992749.994153575s,1641992749.994174208s,1641992749.944572329s,0.050294s,-0.049602s,0.000346s,0.049948,0.052703959
1641992749.944572329s,1641992749.994890166s,1641992749.994908137s,1641992749.947131645s,0.050318s,-0.047776s,0.001271s,0.049047,0.052704332
1641992749.947131645s,1641992749.997439494s,1641992749.997458217s,1641992749.947849283s,0.050308s,-0.049609s,0.000349s,0.049958,0.05270421
1641992749.947849283s,1641992749.998164014s,1641992749.998185771s,1641992749.948589672s,0.050315s,-0.049596s,0.000359s,0.049955,0.052707375
1641992749.948589672s,1641992749.998890384s,1641992749.998909475s,1641992749.949325589s,0.050301s,-0.049584s,0.000358s,0.049942,0.052707531
1641992749.949325589s,1641992749.999662220s,1641992749.999664418s,1641992749.950073810s,0.050337s,-0.049591s,0.000373s,0.049964,0.05270756
1641992749.950073810s,1641992750.000377139s,1641992750.000397561s,1641992749.950772776s,0.050303s,-0.049625s,0.000339s,0.049964,0.052707475
1641992749.950772776s,1641992750.001085614s,1641992750.001106552s,1641992749.951501347s,0.050313s,-0.049605s,0.000354s,0.049959,0.052707572
1641992749.951501347s,1641992750.001804294s,1641992750.001824488s,1641992749.952237763s,0.050303s,-0.049587s,0.000358s,0.049945,0.052707225
1641992749.952237763s,1641992750.002544357s,1641992750.002565066s,1641992749.952965948s,0.050307s,-0.049599s,0.000354s,0.049953,0.05270815
1641992749.952965948s,1641992750.003281127s,1641992750.003301783s,1641992749.953687935s,0.050315s,-0.049614s,0.000351s,0.049965,0.052708887
1641992749.953687935s,1641992750.004010494s,1641992750.004027820s,1641992749.954394771s,0.050323s,-0.049633s,0.000345s,0.049978,0.052708848
1641992749.954394771s,1641992750.004705976s,1641992750.004727544s,1641992749.955133188s,0.050311s,-0.049594s,0.000358s,0.049953,0.05270919
1641992749.955133188s,1641992750.005453616s,1641992750.005472819s,1641992749.957963893s,0.050320s,-0.047509s,0.001406s,0.048915,0.052709541
1641992749.957963893s,1641992750.008375801s,1641992750.008407486s,1641992749.958789663s,0.050412s,-0.049618s,0.000397s,0.050015,0.052709684
1641992749.958789663s,1641992750.009123325s,1641992750.009155084s,1641992749.959526960s,0.050334s,-0.049628s,0.000353s,0.049981,0.052709352
1641992749.959526960s,1641992750.009824370s,1641992750.009843215s,1641992749.960226045s,0.050297s,-0.049617s,0.000340s,0.049957,0.052709566
1641992749.960226045s,1641992750.010546241s,1641992750.010567363s,1641992749.960945951s,0.050320s,-0.049622s,0.000349s,0.049971,0.052709801
1641992749.960945951s,1641992750.011250332s,1641992750.011270476s,1641992749.961650919s,0.050304s,-0.049620s,0.000342s,0.049962,0.052709535
1641992749.961650919s,1641992750.011965570s,1641992750.011985637s,1641992749.962350120s,0.050315s,-0.049635s,0.000340s,0.049975,0.052709275
1641992749.962350120s,1641992750.012674973s,1641992750.012694479s,1641992749.963090598s,0.050325s,-0.049604s,0.000360s,0.049964,0.052709137
1641992749.963090598s,1641992750.013399451s,1641992750.013418263s,1641992749.963804043s,0.050309s,-0.049614s,0.000347s,0.049961,0.052709221
1641992749.963804043s,1641992750.014103334s,1641992750.014121685s,1641992749.964491237s,0.050299s,-0.049631s,0.000334s,0.049965,0.052709167
1641992749.964491237s,1641992750.014777492s,1641992750.014797640s,1641992749.965186604s,0.050286s,-0.049611s,0.000338s,0.049949,0.052709408
1641992749.965186604s,1641992750.015490780s,1641992750.015521828s,1641992749.965888117s,0.050304s,-0.049634s,0.000335s,0.049969,0.052709476
1641992749.965888117s,1641992750.016175535s,1641992750.016224787s,1641992749.967624420s,0.050287s,-0.048600s,0.000844s,0.049444,0.052709796
1641992749.967624420s,1641992750.017907359s,1641992750.017936092s,1641992749.968305424s,0.050283s,-0.049631s,0.000326s,0.049957,0.052709881
1641992749.968305424s,1641992750.018600334s,1641992750.018619796s,1641992749.968984103s,0.050295s,-0.049636s,0.000330s,0.049965,0.05270951
1641992749.968984103s,1641992750.019271557s,1641992750.019291179s,1641992749.969661869s,0.050287s,-0.049629s,0.000329s,0.049958,0.052710009
1641992749.969661869s,1641992750.019958969s,1641992750.019980694s,1641992749.970343246s,0.050297s,-0.049637s,0.000330s,0.049967,0.052710112
1641992749.970343246s,1641992750.020632364s,1641992750.020651091s,1641992749.971005658s,0.050289s,-0.049645s,0.000322s,0.049967,0.052710349
1641992749.971005658s,1641992750.021283891s,1641992750.021303673s,1641992749.971668577s,0.050278s,-0.049635s,0.000322s,0.049957,0.05271055
1641992749.971668577s,1641992750.021986274s,1641992750.022005760s,1641992749.972382090s,0.050318s,-0.049624s,0.000347s,0.049971,0.052710339
