frame,time,offset,recv time,send,the,raw,time_2
221,0.078461157,0.056276334,1641997174,1641997174,0.084750128,3.5535,0.081461157
222,0.089211084,0.056270741,1641997174,1641997174,0.095500183,3.5535,0.092211084
223,0.075485873,0.056284499,1641997174,1641997174,0.081779909,3.5535,0.078485873
224,0.088563435,0.056274183,1641997174,1641997174,0.094850016,3.5535,0.091563435
225,0.086113506,0.05628962,1641997174,1641997174,0.092419815,3.5535,0.089113506
226,0.074755442,0.056305397,1641997174,1641997174,0.081069899,3.5535,0.077755442
227,0.085259614,0.056295457,1641997174,1641997174,0.091569853,3.5535,0.088259614
228,0.085398558,0.056303617,1641997174,1641997174,0.091710043,3.5535,0.088398558
229,0.09214541,0.056319031,1641997174,1641997174,0.098479939,3.5535,0.09514541
230,0.100106687,0.05631116,1641997175,1641997174,0.106430006,3.5535,0.103106687
231,0.07874205,0.056326844,1641997175,1641997175,0.085080099,3.5535,0.08174205
232,0.074482673,0.056321627,1641997175,1641997175,0.080820036,3.5535,0.077482673
233,0.078802905,0.056312003,1641997175,1641997175,0.085129929,3.5535,0.081802905
234,0.105350247,0.056307325,1641997175,1641997175,0.11166997,3.5535,0.108350247
235,0.075606525,0.056320012,1641997175,1641997175,0.081940126,3.5535,0.078606525
236,0.087971691,0.056309696,1641997175,1641997175,0.09428997,3.5535,0.090971691
237,0.064119868,0.056323477,1641997175,1641997175,0.07045002,3.5535,0.067119868
238,0.086737126,0.056310922,1641997175,1641997175,0.093059969,3.5535,0.089737126
239,0.064981311,0.056305796,1641997175,1641997175,0.071289968,3.5535,0.067981311
240,0.076263822,0.056296431,1641997175,1641997175,0.082580042,3.5535,0.079263822
241,0.076013198,0.056286702,1641997176,1641997175,0.082309914,3.5535,0.079013198
242,0.074132274,0.056277682,1641997176,1641997175,0.08045001,3.5535,0.077132274
243,0.0804185,0.056286898,1641997176,1641997176,0.086719942,3.5535,0.0834185
244,0.266556567,0.056288892,1641997176,1641997176,0.272850227,3.5535,0.269556567
245,0.094795103,0.056274061,1641997176,1641997176,0.101080132,3.5535,0.097795103
246,0.082952263,0.056280849,1641997176,1641997176,0.08925004,3.5535,0.085952263
247,0.087028999,0.056271058,1641997176,1641997176,0.09331007,3.5535,0.090028999
248,0.076339968,0.056264869,1641997176,1641997176,0.082610083,3.5535,0.079339968
249,0.07503842,0.056254639,1641997176,1641997176,0.081309986,3.5535,0.07803842
250,0.066017868,0.056245564,1641997176,1641997176,0.072269869,3.5535,0.069017868
251,0.275120935,0.056239882,1641997177,1641997176,0.281369877,3.5535,0.278120935
252,0.084792678,0.056252416,1641997177,1641997177,0.091059875,3.5535,0.087792678
253,0.083722942,0.056259997,1641997177,1641997177,0.089999866,3.5535,0.086722942
254,0.083035915,0.05626777,1641997177,1641997177,0.089320135,3.5535,0.086035915
255,0.087592755,0.05625781,1641997177,1641997177,0.093859863,3.5535,0.090592755
256,0.081351009,0.056271586,1641997177,1641997177,0.087629986,3.5535,0.084351009
257,0.078300549,0.056279586,1641997177,1641997177,0.084589911,3.5535,0.081300549
258,0.076417121,0.056274024,1641997177,1641997177,0.082699966,3.5535,0.079417121
259,0.088859783,0.056265845,1641997177,1641997177,0.095139933,3.5535,0.091859783
260,0.074139863,0.056278199,1641997178,1641997177,0.080429983,3.5535,0.077139863
261,0.075637434,0.056270745,1641997178,1641997178,0.081910086,3.5535,0.078637434
262,0.09450547,0.056260903,1641997178,1641997178,0.100769949,3.5535,0.09750547
263,0.079074182,0.056272469,1641997178,1641997178,0.085360003,3.5535,0.082074182
264,0.086950349,0.056269122,1641997178,1641997178,0.093239975,3.5535,0.089950349
265,0.067515214,0.05626146,1641997178,1641997178,0.073790026,3.5535,0.070515214
266,0.082633596,0.056257624,1641997178,1641997178,0.088900042,3.5535,0.085633596
267,0.094538052,0.056260508,1641997178,1641997178,0.100810003,3.5535,0.097538052
268,0.056631229,0.056266167,1641997178,1641997178,0.062910032,3.5535,0.059631229
269,0.082762419,0.056252779,1641997178,1641997178,0.089019966,3.5535,0.085762419
270,0.077277271,0.056255492,1641997178,1641997178,0.083529902,3.5535,0.080277271
271,0.106928051,0.056250631,1641997179,1641997178,0.113189888,3.5535,0.109928051
272,0.063408161,0.056263661,1641997179,1641997179,0.069689941,3.5535,0.066408161
273,0.07641837,0.056252509,1641997179,1641997179,0.082679939,3.5535,0.07941837
274,0.085972568,0.056245545,1641997179,1641997179,0.092230034,3.5535,0.088972568
275,0.075472414,0.056258142,1641997179,1641997179,0.081740093,3.5535,0.078472414
276,0.086886881,0.056250097,1641997179,1641997179,0.093149853,3.5535,0.089886881
277,0.072202948,0.056262704,1641997179,1641997179,0.078489971,3.5535,0.075202948
278,0.071572526,0.056252973,1641997179,1641997179,0.077840042,3.5535,0.074572526
279,0.076872227,0.056255462,1641997179,1641997179,0.083139849,3.5535,0.079872227
280,0.086518638,0.056265004,1641997179,1641997179,0.092790079,3.5535,0.089518638
281,0.083723878,0.056276704,1641997179,1641997179,0.09000988,3.5535,0.086723878
282,0.093847413,0.056267123,1641997180,1641997179,0.100130033,3.5535,0.096847413
283,0.072541192,0.056269452,1641997180,1641997179,0.078820181,3.5535,0.075541192
284,0.072990616,0.056257049,1641997180,1641997180,0.07925005,3.5535,0.075990616
285,0.100350358,0.056244872,1641997180,1641997180,0.106599998,3.5535,0.103350358
286,0.083052663,0.05623314,1641997180,1641997180,0.089289856,3.5535,0.086052663
287,0.093999779,0.056224192,1641997180,1641997180,0.100239944,3.5535,0.096999779
