frame,time,offset,recv time,send,the
414,0.08805263,0.002085805,1641861559,1641861559,0.085980177
415,0.073322654,0.002062201,1641861559,1641861559,0.071269989
416,0.08080852,0.002123952,1641861560,1641861559,0.078699827
417,0.066221476,0.001974821,1641861560,1641861560,0.064260006
418,0.087841153,0.002007365,1641861560,1641861560,0.08585
419,0.085221887,0.002061963,1641861560,1641861560,0.083169937
420,0.073970079,0.002197266,1641861560,1641861560,0.071779966
421,0.079382896,0.002096415,1641861560,1641861560,0.077300072
422,0.077136397,0.004114509,1641861560,1641861560,0.073029995
423,0.074811816,0.002065063,1641861560,1641861560,0.072760105
424,0.07371974,0.001500845,1641861560,1641861560,0.072230101
425,0.071701765,0.001974106,1641861560,1641861560,0.069740057
426,0.073886991,0.002075791,1641861560,1641861560,0.071820021
427,0.095294118,0.002136588,1641861560,1641861560,0.093160152
428,0.086649179,0.001985073,1641861560,1641861560,0.084670067
429,0.076040506,0.002188206,1641861561,1641861560,0.073860168
430,0.087124944,0.002049804,1641861561,1641861561,0.085079908
431,0.085290551,0.002077222,1641861561,1641861561,0.083220005
432,0.081653476,0.002214313,1641861561,1641861561,0.079449892
433,0.085872769,0.002094388,1641861561,1641861561,0.083789825
434,0.08316803,0.002106428,1641861561,1641861561,0.081080198
435,0.083315492,0.002055049,1641861561,1641861561,0.081279993
436,0.085079312,0.00202477,1641861561,1641861561,0.083060026
437,0.180741668,0.002086759,1641861561,1641861561,0.178670168
438,0.08709538,0.001958728,1641861561,1641861561,0.085150003
439,0.078720689,0.002213359,1641861561,1641861561,0.076519966
440,0.074694276,0.002105117,1641861562,1641861561,0.072609901
441,0.085415006,0.002103209,1641861562,1641861562,0.083329916
442,0.074269176,0.002082944,1641861562,1641861562,0.072190046
443,0.071896195,0.002100348,1641861562,1641861562,0.069800138
444,0.080184698,0.002022743,1641861562,1641861562,0.078169823
445,0.074210286,0.002769828,1641861562,1641861562,0.071449995
446,0.073180318,0.001984954,1641861562,1641861562,0.071200132
447,0.079360723,0.002113819,1641861562,1641861562,0.077260017
448,0.076357484,0.001998782,1641861562,1641861562,0.074370146
449,0.087048769,0.002102852,1641861562,1641861562,0.08494997
450,0.07187283,0.002126336,1641861562,1641861562,0.069759846
451,0.081718922,0.002041578,1641861562,1641861562,0.07968998
452,0.079739928,0.002075553,1641861562,1641861562,0.077669859
453,0.072618961,0.002191544,1641861563,1641861562,0.070440054
454,0.074574113,0.001952052,1641861563,1641861563,0.072640181
455,0.084343791,0.002082705,1641861563,1641861563,0.082279921
456,0.073676705,0.001924157,1641861563,1641861563,0.071769953
457,0.081116438,0.002068758,1641861563,1641861563,0.079060078
458,0.074175715,0.002096057,1641861563,1641861563,0.072089911
459,0.094890356,0.002113342,1641861563,1641861563,0.092790127
