frame,time,offset,recv time,send,the,raw
1,0.042124033,0,1641863323,1641863323,0.042129993,3.5535
2,0.05277276,0.003895998,1641863323,1641863323,0.048889875,3.5535
3,0.051498771,0.001984715,1641863323,1641863323,0.049520016,3.5535
4,0.042999744,0.002131701,1641863323,1641863323,0.040879965,3.5535
5,0.04598403,0.002171278,1641863323,1641863323,0.043829918,3.5535
6,0.03977859,0.002081513,1641863323,1641863323,0.037709951,3.5535
7,0.042115331,0.002102971,1641863323,1641863323,0.040019989,3.5535
8,0.053863049,0.003048658,1641863323,1641863323,0.050820112,3.5535
9,0.039985418,0.002138376,1641863323,1641863323,0.037859917,3.5535
10,0.038676262,0.002058744,1641863323,1641863323,0.036629915,3.5535
11,0.043903112,0.002225637,1641863323,1641863323,0.041680098,3.5535
12,0.057683587,0.003878474,1641863323,1641863323,0.05381012,3.5535
13,0.051333427,0.002073526,1641863323,1641863323,0.049270153,3.5535
14,0.040834904,0.002202034,1641863323,1641863323,0.038650036,3.5535
15,0.041781545,0.002112985,1641863323,1641863323,0.039680004,3.5535
16,0.040274978,0.002836585,1641863323,1641863323,0.037440062,3.5535
17,0.044039726,0.002120256,1641863323,1641863323,0.04192996,3.5535
18,0.049451709,0.002298474,1641863324,1641863323,0.047160149,3.5535
19,0.03977716,0.002143979,1641863324,1641863324,0.037650108,3.5535
20,0.041698575,0.002172589,1641863324,1641863324,0.039540052,3.5535
21,0.040781975,0.002713919,1641863324,1641863324,0.038079977,3.5535
22,0.052875638,0.002265573,1641863324,1641863324,0.050610065,3.5535
23,0.040252566,0.002176642,1641863324,1641863324,0.038089991,3.5535
24,0.041460156,0.002176642,1641863324,1641863324,0.039299965,3.5535
25,0.040070772,0.002787113,1641863324,1641863324,0.037290096,3.5535
26,0.041633487,0.002134204,1641863324,1641863324,0.039510012,3.5535
27,0.04120934,0.002740741,1641863324,1641863324,0.038479805,3.5535
28,0.040784478,0.002141356,1641863324,1641863324,0.038650036,3.5535
29,0.046820402,0.002819538,1641863324,1641863324,0.044009924,3.5535
30,0.044253945,0.002161622,1641863324,1641863324,0.042099953,3.5535
31,0.039865613,0.002040982,1641863324,1641863324,0.037840128,3.5535
32,0.040767074,0.00226438,1641863324,1641863324,0.038510084,3.5535
33,0.040010691,0.002433062,1641863324,1641863324,0.037590027,3.5535
34,0.037405252,0.001994133,1641863324,1641863324,0.035429955,3.5535
35,0.047105432,0.002212882,1641863324,1641863324,0.04489994,3.5535
36,0.042259574,0.003723264,1641863324,1641863324,0.038550138,3.5535
37,0.040064216,0.002229333,1641863324,1641863324,0.037840128,3.5535
38,0.053622246,0.002180099,1641863324,1641863324,0.051460028,3.5535
39,0.040167451,0.002082467,1641863324,1641863324,0.038100004,3.5535
40,0.040594339,0.002285719,1641863324,1641863324,0.038310051,3.5535
41,0.050214887,0.001732469,1641863324,1641863324,0.048500061,3.5535
42,0.054099917,0.00285852,1641863325,1641863324,0.051259995,3.5535
43,0.038125873,0.002138257,1641863325,1641863325,0.036000013,3.5535
44,0.043505192,0.002289295,1641863325,1641863325,0.041229963,3.5535
45,0.041948199,0.003900886,1641863325,1641863325,0.038060188,3.5535
46,0.039390326,0.00194335,1641863325,1641863325,0.037460089,3.5535
47,0.042530179,0.002230525,1641863325,1641863325,0.040310144,3.5535
48,0.039938688,0.002721071,1641863325,1641863325,0.037230015,3.5535
49,0.039538026,0.002066731,1641863325,1641863325,0.037480116,3.5535
50,0.053158402,0.002087712,1641863325,1641863325,0.051090002,3.5535
51,0.030248523,0.002050042,1641863325,1641863325,0.028209925,3.5535
52,0.04422152,0.002147317,1641863325,1641863325,0.042079926,3.5535
53,0.032586336,0.004287481,1641863325,1641863325,0.028310061,3.5535
54,0.048267245,0.002157331,1641863325,1641863325,0.046119928,3.5535
55,0.043774724,0.006308675,1641863325,1641863325,0.037480116,3.5535
56,0.050839782,0.002209783,1641863325,1641863325,0.048640013,3.5535
57,0.047675967,0.002800584,1641863325,1641863325,0.044889927,3.5535
58,0.041657209,0.002170324,1641863325,1641863325,0.039519787,3.5535
59,0.041722536,0.002148867,1641863325,1641863325,0.039589882,3.5535
60,0.04026258,0.002178073,1641863325,1641863325,0.038089991,3.5535
61,0.040221453,0.002256155,1641863325,1641863325,0.03798008,3.5535
62,0.040064096,0.002160311,1641863325,1641863325,0.037909985,3.5535
63,0.041971207,0.002175808,1641863325,1641863325,0.039800167,3.5535
64,0.031212568,0.0029881,1641863325,1641863325,0.028239965,3.5535
65,0.051786661,0.001987934,1641863325,1641863325,0.049809933,3.5535
66,0.04444325,0.004996896,1641863325,1641863325,0.03944993,3.5535
67,0.040596128,0.002222896,1641863326,1641863325,0.038389921,3.5535
68,0.042529106,0.002329111,1641863326,1641863326,0.040220022,3.5535
69,0.040524483,0.002318382,1641863326,1641863326,0.038219929,3.5535
70,0.053271174,0.002278686,1641863326,1641863326,0.05099988,3.5535
71,0.039979815,0.00222528,1641863326,1641863326,0.037770033,3.5535
72,0.040534019,0.002314329,1641863326,1641863326,0.038239956,3.5535
73,0.043525934,0.002285242,1641863326,1641863326,0.04124999,3.5535
74,0.031905413,0.002914906,1641863326,1641863326,0.029000044,3.5535
75,0.040078759,0.002275586,1641863326,1641863326,0.037810087,3.5535
76,0.039596558,0.002103329,1641863326,1641863326,0.037499905,3.5535
77,0.160158753,0.002094626,1641863326,1641863326,0.158080101,3.5535
78,0.052758455,0.002371073,1641863326,1641863326,0.050390005,3.5535
79,0.040000439,0.002143145,1641863326,1641863326,0.03786993,3.5535
80,0.041943908,0.001939893,1641863326,1641863326,0.040019989,3.5535
81,0.040443778,0.000172734,1641863326,1641863326,0.040280104,3.5535
82,0.040987372,0.002235532,1641863326,1641863326,0.03876996,3.5535
83,0.042951345,0.002207041,1641863326,1641863326,0.04076004,3.5535
84,0.053301811,0.002164841,1641863326,1641863326,0.051150084,3.5535
85,0.03936398,0.002186179,1641863326,1641863326,0.03718996,3.5535
86,0.052632332,0.002149582,1641863326,1641863326,0.050490141,3.5535
87,0.040088654,0.00257659,1641863326,1641863326,0.037519932,3.5535
88,0.040013194,0.002266526,1641863327,1641863326,0.037750006,3.5535
89,0.038924098,0.002137542,1641863327,1641863327,0.036800146,3.5535
90,0.043920755,0.002319813,1641863327,1641863327,0.041610003,3.5535
91,0.05165863,0.003874302,1641863327,1641863327,0.047799826,3.5535
92,0.042908192,0.002336025,1641863327,1641863327,0.040589809,3.5535
93,0.045410275,0.001706719,1641863327,1641863327,0.043720007,3.5535
94,0.039622545,0.002189875,1641863327,1641863327,0.037450075,3.5535
95,0.039956689,0.002188563,1641863327,1641863327,0.037780046,3.5535
96,0.050565839,0.002185464,1641863327,1641863327,0.048389912,3.5535
97,0.040397048,0.002918363,1641863327,1641863327,0.037490129,3.5535
98,0.038019419,0.002100945,1641863327,1641863327,0.035930157,3.5535
99,0.050149679,0.002164602,1641863327,1641863327,0.048000097,3.5535
100,0.039966345,0.002774,1641863327,1641863327,0.037199974,3.5535
101,0.039490819,0.001914859,1641863327,1641863327,0.037590027,3.5535
102,0.040297627,0.002640367,1641863327,1641863327,0.037670135,3.5535
103,0.043781281,0.00221324,1641863327,1641863327,0.041569948,3.5535
104,0.043931961,0.002084494,1641863327,1641863327,0.041860104,3.5535
105,0.04001236,0.002127647,1641863327,1641863327,0.037889957,3.5535
106,0.044095755,0.002296448,1641863327,1641863327,0.041810036,3.5535
107,0.039517164,0.002385616,1641863327,1641863327,0.037150145,3.5535
108,0.039288878,0.002230763,1641863327,1641863327,0.037069798,3.5535
109,0.039947033,0.001998901,1641863327,1641863327,0.037959814,3.5535
110,0.040319085,0.00242269,1641863327,1641863327,0.037909985,3.5535
111,0.052376032,0.002270699,1641863327,1641863327,0.050120115,3.5535
112,0.039708138,0.002257109,1641863327,1641863327,0.037460089,3.5535
113,0.040774345,0.002264977,1641863328,1641863327,0.038520098,3.5535
114,0.035182953,0.002744436,1641863328,1641863328,0.032449961,3.5535
115,0.03959775,0.00229454,1641863328,1641863328,0.037319899,3.5535
116,0.039797664,0.002113938,1641863328,1641863328,0.037699938,3.5535
117,0.050886989,0.002249837,1641863328,1641863328,0.048650026,3.5535
118,0.040323377,0.003062367,1641863328,1641863328,0.037269831,3.5535
119,0.042250752,0.002220273,1641863328,1641863328,0.040040016,3.5535
120,0.040049791,0.00250864,1641863328,1641863328,0.037549973,3.5535
121,0.036084414,0.002229929,1641863328,1641863328,0.033859968,3.5535
122,0.049723744,0.002058625,1641863328,1641863328,0.04768014,3.5535
123,0.041363597,0.002747893,1641863328,1641863328,0.038630009,3.5535
124,0.040350556,0.002147794,1641863328,1641863328,0.038209915,3.5535
125,0.03986001,0.002640724,1641863328,1641863328,0.037240028,3.5535
126,0.040245414,0.001943231,1641863328,1641863328,0.038310051,3.5535
127,0.051069617,0.002236724,1641863328,1641863328,0.048840046,3.5535
128,0.039145708,0.002604485,1641863328,1641863328,0.036550045,3.5535
129,0.041555643,0.002174139,1641863328,1641863328,0.039399862,3.5535
130,0.04037869,0.003099084,1641863328,1641863328,0.037279844,3.5535
131,0.039032102,0.000173688,1641863328,1641863328,0.038869858,3.5535
132,0.039438128,0.001762033,1641863328,1641863328,0.037689924,3.5535
133,0.043874025,0.002387762,1641863328,1641863328,0.041500092,3.5535
134,0.050254464,0.002100587,1641863328,1641863328,0.048160076,3.5535
135,0.039558172,0.002294064,1641863328,1641863328,0.037270069,3.5535
136,0.042079568,0.002264142,1641863328,1641863328,0.039819956,3.5535
137,0.04290247,0.002555609,1641863329,1641863328,0.040359974,3.5535
138,0.040381432,0.002291679,1641863329,1641863329,0.038100004,3.5535
139,0.040216804,0.002246976,1641863329,1641863329,0.03798008,3.5535
140,0.04148674,0.00236249,1641863329,1641863329,0.039139986,3.5535
141,0.040651083,0.003077507,1641863329,1641863329,0.037580013,3.5535
142,0.039728045,0.002215028,1641863329,1641863329,0.037519932,3.5535
143,0.031956911,0.002288342,1641863329,1641863329,0.029680014,3.5535
144,0.045865297,0.0029006,1641863329,1641863329,0.042969942,3.5535
145,0.04358983,0.004573584,1641863329,1641863329,0.039029837,3.5535
146,0.039415598,0.00216198,1641863329,1641863329,0.037270069,3.5535
147,0.043629646,0.002050638,1641863329,1641863329,0.041589975,3.5535
148,0.039378166,0.00222826,1641863329,1641863329,0.037169933,3.5535
149,0.039691329,0.002251506,1641863329,1641863329,0.037450075,3.5535
150,0.041356564,0.002239943,1641863329,1641863329,0.039129972,3.5535
151,0.053626537,0.002996922,1641863329,1641863329,0.050640106,3.5535
152,0.03964591,0.002854347,1641863329,1641863329,0.036800146,3.5535
153,0.040672064,0.002156258,1641863329,1641863329,0.038519859,3.5535
154,0.051314235,0.002670646,1641863329,1641863329,0.04866004,3.5535
155,0.039157867,0.00305748,1641863329,1641863329,0.036120176,3.5535
156,0.045307636,0.002191305,1641863329,1641863329,0.043129921,3.5535
